		V;NFIN
ultan	ltar	V;IND;PRS;3;PL
ultas	ltar	V;IND;PRS;2;SG
ultel	ltar	V;IND;PRS;1;SG
ulti	ltar	V;SBJV;PRS;1;SG
ultien	ltar	V;SBJV;PRS;3;PL
ulties	ltar	V;SBJV;PRS;2;PL
ulvei	olver	V;IMP;2;PL
ulveien	olver	V;SBJV;PRS;1;PL
ulveies	olver	V;SBJV;PRS;2;PL
ulvein	olver	V;IND;PRS;1;PL
ulveis	olver	V;IND;PRS;2;PL
ulvess	olver	V;COND;1;SG
ulvessas	olver	V;COND;2;SG
ulvessen	olver	V;COND;1;PL
ulvesses	olver	V;COND;2;PL
ulvessi	olver	V;COND;1;SG
ulvessien	olver	V;COND;1;PL
ulvessies	olver	V;COND;2;PL
ulveva	olver	V;IND;PST;3;SG;IPFV
ulvevan	olver	V;IND;PST;3;PL;IPFV
ulvevas	olver	V;IND;PST;2;SG;IPFV
ulvevein	olver	V;SBJV;PST;1;PL;IPFV
ulvevel	olver	V;IND;PST;1;SG;IPFV
ulvevi	olver	V;SBJV;PST;1;SG;IPFV
ulvevien	olver	V;SBJV;PST;3;PL;IPFV
ulvevies	olver	V;SBJV;PST;2;SG;IPFV
ulvi	olver	V;IMP;2;PL
ulvida	olver	V.PTCP;PST;FEM;SG
ulvidas	olver	V.PTCP;PST;FEM;PL
ulvin	olver	V;IND;PRS;1;PL
ulvis	olver	V;IND;PRS;2;PL
ulviu	olver	V.PTCP;PST;MASC;SG
ulvius	olver	V.PTCP;PST;NEUT
ulvîen	olver	V;SBJV;PRS;1;PL
ulvîes	olver	V;SBJV;PRS;2;PL
ulza	lterar	V;IMP;2;SG
ulza	lzar	V;IND;PRS;3;SG
ulzan	lterar	V;IND;PRS;3;PL
ulzan	lzar	V;IND;PRS;3;PL
ulzas	lterar	V;IND;PRS;2;SG
ulzas	lzar	V;IND;PRS;2;SG
ulzel	lterar	V;IND;PRS;1;SG
ulzel	lzar	V;IND;PRS;1;SG
ulzi	lterar	V;SBJV;PRS;3;SG
ulzi	lzar	V;SBJV;PRS;1;SG
ulzien	lterar	V;SBJV;PRS;1;PL
ulzien	lzar	V;SBJV;PRS;1;PL
ulzies	lterar	V;SBJV;PRS;2;PL
ulzies	lzar	V;SBJV;PRS;2;PL
uma	mar	V;IND;PRS;3;SG
uman	mar	V;IND;PRS;3;PL
umas	mar	V;IND;PRS;2;SG
umel	mar	V;IND;PRS;1;SG
umi	mar	V;SBJV;PRS;3;SG
umien	mar	V;SBJV;PRS;3;PL
umies	mar	V;SBJV;PRS;2;PL
umna	mnar	V;IMP;2;SG
umnan	mnar	V;IND;PRS;3;PL
umnas	mnar	V;IND;PRS;2;SG
umnel	mnar	V;IND;PRS;1;SG
umni	mnar	V;SBJV;PRS;1;SG
umnien	mnar	V;SBJV;PRS;1;PL
umnies	mnar	V;SBJV;PRS;2;PL
umpleina	cumplenir	V;IND;PRS;3;SG
umpleinas	cumplenir	V;IND;PRS;2;SG
un	ar	V;IND;PRS;1;SG
una	anar	V;IND;PRS;3;SG
una	enar	V;IND;PRS;3;SG
una	nar	V;IMP;2;SG
unan	anar	V;IND;PRS;3;PL
unan	enar	V;IND;PRS;3;PL
unan	nar	V;IND;PRS;3;PL
unas	anar	V;IND;PRS;2;SG
unas	enar	V;IND;PRS;2;SG
unas	nar	V;IND;PRS;2;SG
unca	ncar	V;IND;PRS;3;SG
uncan	ncar	V;IND;PRS;3;PL
uncas	ncar	V;IND;PRS;2;SG
unchel	ncar	V;IND;PRS;1;SG
unchi	ncar	V;SBJV;PRS;1;SG
unchien	ncar	V;SBJV;PRS;3;PL
unchies	ncar	V;SBJV;PRS;2;SG
undei	onder	V;IMP;2;PL
undeien	onder	V;SBJV;PRS;1;PL
undeies	onder	V;SBJV;PRS;2;PL
undein	onder	V;IND;PRS;1;PL
undeis	onder	V;IND;PRS;2;PL
undel	ar	V;IND;PRS;1;SG
undess	onder	V;COND;1;SG
undessen	onder	V;COND;3;PL
undesses	onder	V;COND;2;SG
undessi	onder	V;COND;1;SG
undessien	onder	V;COND;3;PL
undessies	onder	V;COND;2;SG
undeva	onder	V;IND;PST;3;SG;IPFV
undevan	onder	V;IND;PST;1;PL;IPFV
undevas	onder	V;IND;PST;2;PL;IPFV
undevel	onder	V;IND;PST;1;SG;IPFV
undevi	onder	V;SBJV;PST;3;SG;IPFV
undevien	onder	V;SBJV;PST;3;PL;IPFV
undevies	onder	V;SBJV;PST;2;PL;IPFV
undi	onder	V;IMP;2;PL
undida	onder	V.PTCP;PST;FEM;SG
undidas	onder	V.PTCP;PST;FEM;PL
undin	onder	V;IND;PRS;1;PL
undis	onder	V;IND;PRS;2;PL
undiu	onder	V.PTCP;PST;MASC;SG
undîen	onder	V;SBJV;PRS;1;PL
undîes	onder	V;SBJV;PRS;2;PL
unel	anar	V;IND;PRS;1;SG
unel	enar	V;IND;PRS;1;SG
unel	nar	V;IND;PRS;1;SG
uni	anar	V;SBJV;PRS;1;SG
uni	enar	V;SBJV;PRS;1;SG
uni	nar	V;SBJV;PRS;3;SG
unien	anar	V;SBJV;PRS;3;PL
unien	enar	V;SBJV;PRS;3;PL
unien	nar	V;SBJV;PRS;3;PL
unies	anar	V;SBJV;PRS;2;PL
unies	enar	V;SBJV;PRS;2;PL
unies	nar	V;SBJV;PRS;2;PL
unschei	onscher	V;IMP;2;PL
unscheien	onscher	V;SBJV;PRS;1;PL
unscheies	onscher	V;SBJV;PRS;2;PL
unschein	onscher	V;IND;PRS;1;PL
unscheis	onscher	V;IND;PRS;2;PL
unschess	onscher	V;COND;1;SG
unschessen	onscher	V;COND;3;PL
unschesses	onscher	V;COND;2;PL
unschessi	onscher	V;COND;1;SG
unschessien	onscher	V;COND;3;PL
unschessies	onscher	V;COND;2;PL
unscheva	onscher	V;IND;PST;3;SG;IPFV
unschevan	onscher	V;IND;PST;3;PL;IPFV
unschevas	onscher	V;IND;PST;2;SG;IPFV
unschevel	onscher	V;IND;PST;1;SG;IPFV
unschevi	onscher	V;SBJV;PST;1;SG;IPFV
unschevien	onscher	V;SBJV;PST;1;PL;IPFV
unschevies	onscher	V;SBJV;PST;2;PL;IPFV
unschi	onscher	V;IMP;2;PL
unschida	onscher	V.PTCP;PST;FEM;SG
unschidas	onscher	V.PTCP;PST;FEM;PL
unschin	onscher	V;IND;PRS;1;PL
unschis	onscher	V;IND;PRS;2;PL
unschiu	onscher	V.PTCP;PST;MASC;SG
unschius	onscher	V.PTCP;PST;NEUT
unschîen	onscher	V;SBJV;PRS;1;PL
unschîes	onscher	V;SBJV;PRS;2;PL
uorma	ormar	V;IND;PRS;3;SG
uorman	ormar	V;IND;PRS;3;PL
uormas	ormar	V;IND;PRS;2;SG
uormel	ormar	V;IND;PRS;1;SG
uormi	ormar	V;SBJV;PRS;1;SG
uormien	ormar	V;SBJV;PRS;1;PL
uormies	ormar	V;SBJV;PRS;2;PL
ura	ar	V;IND;PRS;3;SG
urada	ar	V.PTCP;PST;FEM;SG
uradas	ar	V.PTCP;PST;FEM;PL
urai	ar	V.PTCP;PST;MASC;PL
uran	ar	V;IND;PRS;3;PL
urar	ar	V;IND;FUT;3;SG
uras	ar	V;IND;PRS;2;SG
urass	ar	V;COND;1;SG
urassen	ar	V;COND;3;PL
urasses	ar	V;COND;2;SG
urassi	ar	V;COND;3;SG
urassien	ar	V;COND;3;PL
urassies	ar	V;COND;2;PL
urau	ar	V.PTCP;PST;MASC;SG
uraus	ar	V.PTCP;PST;NEUT
urava	ar	V;IND;PST;3;SG;IPFV
uravan	ar	V;IND;PST;3;PL;IPFV
uravas	ar	V;IND;PST;2;SG;IPFV
uravel	ar	V;IND;PST;1;SG;IPFV
uravi	ar	V;SBJV;PST;3;SG;IPFV
uravien	ar	V;SBJV;PST;3;PL;IPFV
uravies	ar	V;SBJV;PST;2;SG;IPFV
urdei	order	V;IMP;2;PL
urdeien	order	V;SBJV;PRS;1;PL
urdeies	order	V;SBJV;PRS;2;PL
urdein	order	V;IND;PRS;1;PL
urdeis	order	V;IND;PRS;2;PL
urdess	order	V;COND;1;SG
urdessen	order	V;COND;3;PL
urdesses	order	V;COND;2;PL
urdessi	order	V;COND;1;SG
urdessien	order	V;COND;1;PL
urdessies	order	V;COND;2;PL
urdeva	order	V;IND;PST;3;SG;IPFV
urdevan	order	V;IND;PST;1;PL;IPFV
urdevas	order	V;IND;PST;2;SG;IPFV
urdevel	order	V;IND;PST;1;SG;IPFV
urdevi	order	V;SBJV;PST;1;SG;IPFV
urdevien	order	V;SBJV;PST;3;PL;IPFV
urdevies	order	V;SBJV;PST;2;SG;IPFV
urdi	order	V;IMP;2;PL
urdidas	order	V.PTCP;PST;FEM;PL
urdin	order	V;IND;PRS;1;PL
urdis	order	V;IND;PRS;2;PL
urdiu	order	V.PTCP;PST;MASC;SG
urdîen	order	V;SBJV;PRS;1;PL
urdîes	order	V;SBJV;PRS;2;PL
urei	ar	V;IMP;2;PL
ureien	ar	V;SBJV;PRS;1;PL
ureies	ar	V;SBJV;PRS;2;PL
urein	ar	V;IND;PRS;1;PL
ureis	ar	V;IND;PRS;2;PL
urel	ar	V;IND;PRS;1;SG
uri	ar	V;SBJV;PRS;1;SG
urien	ar	V;SBJV;PRS;1;PL
uries	ar	V;SBJV;PRS;2;PL
urress	orrer	V;COND;1;SG
urressen	orrer	V;COND;3;PL
urresses	orrer	V;COND;2;PL
urressi	orrer	V;COND;1;SG
urressien	orrer	V;COND;1;PL
urressies	orrer	V;COND;2;PL
urreva	orrer	V;IND;PST;3;SG;IPFV
urrevan	orrer	V;IND;PST;3;PL;IPFV
urrevas	orrer	V;IND;PST;2;SG;IPFV
urrevel	orrer	V;IND;PST;1;SG;IPFV
urrevi	orrer	V;SBJV;PST;3;SG;IPFV
urrevien	orrer	V;SBJV;PST;3;PL;IPFV
urrevies	orrer	V;SBJV;PST;2;SG;IPFV
urri	orrer	V;IMP;2;PL
urrida	orrer	V.PTCP;PST;FEM;SG
urridas	orrer	V.PTCP;PST;FEM;PL
urrin	orrer	V;IND;PRS;1;PL
urris	orrer	V;IND;PRS;2;PL
urriu	orrer	V.PTCP;PST;MASC;SG
urrius	orrer	V.PTCP;PST;NEUT
urrîen	orrer	V;SBJV;PRS;1;PL
urrîes	orrer	V;SBJV;PRS;2;PL
urschei	orscher	V;IMP;2;PL
urscheien	orscher	V;SBJV;PRS;1;PL
urscheies	orscher	V;SBJV;PRS;2;PL
urschein	orscher	V;IND;PRS;1;PL
urscheis	orscher	V;IND;PRS;2;PL
urschess	orscher	V;COND;1;SG
urschessen	orscher	V;COND;1;PL
urschesses	orscher	V;COND;2;SG
urschessi	orscher	V;COND;1;SG
urschessien	orscher	V;COND;1;PL
urschessies	orscher	V;COND;2;SG
urscheva	orscher	V;IND;PST;3;SG;IPFV
urschevan	orscher	V;IND;PST;3;PL;IPFV
urschevas	orscher	V;IND;PST;2;SG;IPFV
urschevel	orscher	V;IND;PST;1;SG;IPFV
urschevi	orscher	V;SBJV;PST;3;SG;IPFV
urschevien	orscher	V;SBJV;PST;3;PL;IPFV
urschevies	orscher	V;SBJV;PST;2;SG;IPFV
urschi	orscher	V;IMP;2;PL
urschida	orscher	V.PTCP;PST;FEM;SG
urschidas	orscher	V.PTCP;PST;FEM;PL
urschien	orscher	V;SBJV;PRS;3;PL
urschin	orscher	V;IND;PRS;1;PL
urschis	orscher	V;IND;PRS;2;PL
urschiu	orscher	V.PTCP;PST;MASC;SG
urschius	orscher	V.PTCP;PST;NEUT
urschîen	orscher	V;SBJV;PRS;1;PL
urschîes	orscher	V;SBJV;PRS;2;PL
urvei	orver	V;IMP;2;PL
urveien	orver	V;SBJV;PRS;1;PL
urveies	orver	V;SBJV;PRS;2;PL
urvein	orver	V;IND;PRS;1;PL
urveis	orver	V;IND;PRS;2;PL
urvess	orver	V;COND;1;SG
urvessen	orver	V;COND;3;PL
urvesses	orver	V;COND;2;PL
urvessi	orver	V;COND;1;SG
urvessien	orver	V;COND;3;PL
urvessies	orver	V;COND;2;SG
urveva	orver	V;IND;PST;3;SG;IPFV
urvevan	orver	V;IND;PST;3;PL;IPFV
urvevas	orver	V;IND;PST;2;SG;IPFV
urvevel	orver	V;IND;PST;1;SG;IPFV
urvevi	orver	V;SBJV;PST;3;SG;IPFV
urvevien	orver	V;SBJV;PST;1;PL;IPFV
urvevies	orver	V;SBJV;PST;2;SG;IPFV
urvi	orver	V.PTCP;PST;MASC;PL
urvida	orver	V.PTCP;PST;FEM;SG
urvidas	orver	V.PTCP;PST;FEM;PL
urviu	orver	V.PTCP;PST;MASC;SG
urvius	orver	V.PTCP;PST;NEUT
us	r	V.PTCP;PST;NEUT
uschei	rscher	V;IMP;2;PL
uschessen	rscher	V;COND;3;PL
ussa	ssar	V;IND;PRS;3;SG
ussan	ssar	V;IND;PRS;3;PL
ussas	ssar	V;IND;PRS;2;SG
ussel	ssar	V;IND;PRS;1;SG
ussi	ssar	V;SBJV;PRS;1;SG
ussien	ssar	V;SBJV;PRS;3;PL
ussies	ssar	V;SBJV;PRS;2;SG
utta	noflar	V;IMP;2;SG
uttada	noflar	V.PTCP;PST;FEM;SG
uttadas	noflar	V.PTCP;PST;FEM;PL
uttai	noflar	V.PTCP;PST;MASC;PL
uttan	noflar	V;IND;PRS;3;PL
uttar	noflar	V;IND;FUT;2;SG
uttas	noflar	V;IND;PRS;2;SG
uttass	noflar	V;COND;3;SG
uttassen	noflar	V;COND;3;PL
uttasses	noflar	V;COND;2;PL
uttassi	noflar	V;COND;3;SG
uttassien	noflar	V;COND;1;PL
uttassies	noflar	V;COND;2;SG
uttau	noflar	V.PTCP;PST;MASC;SG
uttaus	noflar	V.PTCP;PST;NEUT
uttava	noflar	V;IND;PST;3;SG;IPFV
uttavan	noflar	V;IND;PST;3;PL;IPFV
uttavas	noflar	V;IND;PST;2;SG;IPFV
uttavel	noflar	V;IND;PST;1;SG;IPFV
uttavi	noflar	V;SBJV;PST;1;SG;IPFV
uttavien	noflar	V;SBJV;PST;1;PL;IPFV
uttavies	noflar	V;SBJV;PST;2;SG;IPFV
uttei	noflar	V;IMP;2;PL
utteien	noflar	V;SBJV;PRS;1;PL
utteies	noflar	V;SBJV;PRS;2;PL
uttein	noflar	V;IND;PRS;1;PL
utteis	noflar	V;IND;PRS;2;PL
uttel	noflar	V;IND;PRS;1;SG
utti	noflar	V;SBJV;PRS;3;SG
uttien	noflar	V;SBJV;PRS;3;PL
utties	noflar	V;SBJV;PRS;2;SG
uvess	over	V;COND;3;SG
uvessen	over	V;COND;3;PL
uvesses	over	V;COND;2;PL
uvessi	over	V;COND;3;SG
uvessien	over	V;COND;3;PL
uvessies	over	V;COND;2;PL
uveva	over	V;IND;PST;3;SG;IPFV
uvevan	over	V;IND;PST;1;PL;IPFV
uvevas	over	V;IND;PST;2;PL;IPFV
uvevel	over	V;IND;PST;1;SG;IPFV
uvevi	over	V;SBJV;PST;3;SG;IPFV
uvevien	over	V;SBJV;PST;1;PL;IPFV
uvevies	over	V;SBJV;PST;2;PL;IPFV
uvi	over	V.PTCP;PST;MASC;PL
uvida	over	V.PTCP;PST;FEM;SG
uvidas	over	V.PTCP;PST;FEM;PL
uvin	over	V;IND;PRS;1;PL
uvis	over	V;IND;PRS;2;PL
uviu	over	V.PTCP;PST;MASC;SG
uvius	over	V.PTCP;PST;NEUT
uvîen	over	V;SBJV;PRS;1;PL
uvîes	over	V;SBJV;PRS;2;PL
uîen	eiber	V;SBJV;PRS;1;PL
uîen	eiver	V;SBJV;PRS;1;PL
uîes	eiber	V;SBJV;PRS;2;PL
uîes	eiver	V;SBJV;PRS;2;PL
va	ir	V;IND;PRS;3;SG
va	r	V;IND;PST;3;SG;IPFV
vacca	uvanar	V;IND;PRS;3;SG
vaccada	uvanar	V.PTCP;PST;FEM;SG
vaccadas	uvanar	V.PTCP;PST;FEM;PL
vaccai	uvanar	V.PTCP;PST;MASC;PL
vaccan	uvanar	V;IND;PRS;3;PL
vaccar	uvanar	V;IND;FUT;2;PL
vaccas	uvanar	V;IND;PRS;2;SG
vaccass	uvanar	V;COND;3;SG
vaccassen	uvanar	V;COND;1;PL
vaccasses	uvanar	V;COND;2;SG
vaccassi	uvanar	V;COND;3;SG
vaccassien	uvanar	V;COND;3;PL
vaccassies	uvanar	V;COND;2;PL
vaccau	uvanar	V.PTCP;PST;MASC;SG
vaccaus	uvanar	V.PTCP;PST;NEUT
vaccava	uvanar	V;IND;PST;3;SG;IPFV
vaccavan	uvanar	V;IND;PST;1;PL;IPFV
vaccavas	uvanar	V;IND;PST;2;SG;IPFV
vaccavel	uvanar	V;IND;PST;1;SG;IPFV
vaccavi	uvanar	V;SBJV;PST;3;SG;IPFV
vaccavien	uvanar	V;SBJV;PST;1;PL;IPFV
vaccavies	uvanar	V;SBJV;PST;2;SG;IPFV
vachei	uvanar	V;IMP;2;PL
vacheien	uvanar	V;SBJV;PRS;1;PL
vacheies	uvanar	V;SBJV;PRS;2;PL
vachein	uvanar	V;IND;PRS;1;PL
vacheis	uvanar	V;IND;PRS;2;PL
vachel	uvanar	V;IND;PRS;1;SG
vachi	uvanar	V;SBJV;PRS;1;SG
vachien	uvanar	V;SBJV;PRS;1;PL
vachies	uvanar	V;SBJV;PRS;2;PL
vai	haver	V;IND;PRS;1;SG
vaiel	haver	V;IND;PRS;1;SG
van	ir	V;IND;PRS;3;PL
van	r	V;IND;PST;1;PL;IPFV
vas	ir	V;IND;PRS;2;SG
vas	r	V;IND;PST;2;SG;IPFV
vei	iver	V;IMP;2;PL
veien	haver	V;SBJV;PRS;1;PL
veien	iver	V;SBJV;PRS;1;PL
veies	haver	V;SBJV;PRS;2;PL
veies	iver	V;SBJV;PRS;2;PL
vein	haver	V;IND;PRS;1;PL
vein	iver	V;IND;PRS;1;PL
veis	haver	V;IND;PRS;2;PL
veis	iver	V;IND;PRS;2;PL
vel	r	V;IND;PST;1;SG;IPFV
venta	esclarentar	V;IND;PRS;3;SG
ventada	esclarentar	V.PTCP;PST;FEM;SG
ventadas	esclarentar	V.PTCP;PST;FEM;PL
ventai	esclarentar	V.PTCP;PST;MASC;PL
ventan	esclarentar	V;IND;PRS;3;PL
ventar	esclarentar	V;IND;FUT;1;SG
ventas	esclarentar	V;IND;PRS;2;SG
ventass	esclarentar	V;COND;3;SG
ventassen	esclarentar	V;COND;1;PL
ventasses	esclarentar	V;COND;2;PL
ventassi	esclarentar	V;COND;1;SG
ventassien	esclarentar	V;COND;1;PL
ventassies	esclarentar	V;COND;2;PL
ventau	esclarentar	V.PTCP;PST;MASC;SG
ventaus	esclarentar	V.PTCP;PST;NEUT
ventava	esclarentar	V;IND;PST;3;SG;IPFV
ventavan	esclarentar	V;IND;PST;1;PL;IPFV
ventavas	esclarentar	V;IND;PST;2;SG;IPFV
ventavel	esclarentar	V;IND;PST;1;SG;IPFV
ventavi	esclarentar	V;SBJV;PST;1;SG;IPFV
ventavien	esclarentar	V;SBJV;PST;1;PL;IPFV
ventavies	esclarentar	V;SBJV;PST;2;SG;IPFV
ventei	esclarentar	V;IMP;2;PL
venteien	esclarentar	V;SBJV;PRS;1;PL
venteies	esclarentar	V;SBJV;PRS;2;PL
ventein	esclarentar	V;IND;PRS;1;PL
venteis	esclarentar	V;IND;PRS;2;PL
ventel	esclarentar	V;IND;PRS;1;SG
venti	esclarentar	V;SBJV;PRS;3;SG
ventien	esclarentar	V;SBJV;PRS;3;PL
venties	esclarentar	V;SBJV;PRS;2;SG
vess	haver	V;COND;3;SG
vess	iver	V;COND;1;SG
vessen	haver	V;COND;1;PL
vessen	iver	V;COND;1;PL
vesses	haver	V;COND;2;PL
vesses	iver	V;COND;2;SG
vessi	haver	V;COND;3;SG
vessi	iver	V;COND;1;SG
vessien	haver	V;COND;3;PL
vessien	iver	V;COND;3;PL
vessies	haver	V;COND;2;PL
vessies	iver	V;COND;2;SG
veva	haver	V;IND;PST;3;SG;IPFV
veva	iver	V;IND;PST;3;SG;IPFV
vevan	haver	V;IND;PST;3;PL;IPFV
vevan	iver	V;IND;PST;3;PL;IPFV
vevas	haver	V;IND;PST;2;SG;IPFV
vevas	iver	V;IND;PST;2;SG;IPFV
vevel	haver	V;IND;PST;1;SG;IPFV
vevel	iver	V;IND;PST;1;SG;IPFV
vevi	haver	V;SBJV;PST;1;SG;IPFV
vevi	iver	V;SBJV;PST;1;SG;IPFV
vevien	haver	V;SBJV;PST;3;PL;IPFV
vevien	iver	V;SBJV;PST;3;PL;IPFV
vevies	haver	V;SBJV;PST;2;SG;IPFV
vevies	iver	V;SBJV;PST;2;SG;IPFV
vgeies	r	V;SBJV;PST;2;SG;IPFV
vi	iver	V;IMP;2;PL
vi	r	V;SBJV;PST;1;SG;IPFV
viarta	rver	V.PTCP;PST;FEM;SG
viartas	rver	V.PTCP;PST;FEM;PL
viarts	rver	V.PTCP;PST;MASC;PL
vida	iver	V.PTCP;PST;FEM;SG
vidas	iver	V.PTCP;PST;FEM;PL
vien	r	V;SBJV;PST;1;PL;IPFV
viert	rver	V.PTCP;PST;MASC;SG
vies	r	V;SBJV;PST;2;SG;IPFV
viet	rver	V.PTCP;PST;MASC;SG
vin	iver	V;IND;PRS;1;PL
vis	iver	V;IND;PRS;2;PL
vistgavan	bistgar	V;IND;PST;3;PL;IPFV
viu	iver	V.PTCP;PST;MASC;SG
vius	iver	V.PTCP;PST;NEUT
vunada	schar	V.PTCP;PST;FEM;SG
vunadas	schar	V.PTCP;PST;FEM;PL
vunai	schar	V.PTCP;PST;MASC;PL
vunar	schar	V;IND;FUT;3;SG
vunass	schar	V;COND;3;SG
vunassen	schar	V;COND;3;PL
vunasses	schar	V;COND;2;PL
vunassi	schar	V;COND;1;SG
vunassien	schar	V;COND;3;PL
vunassies	schar	V;COND;2;PL
vunau	schar	V.PTCP;PST;MASC;SG
vunaus	schar	V.PTCP;PST;NEUT
vunava	schar	V;IND;PST;3;SG;IPFV
vunavan	schar	V;IND;PST;3;PL;IPFV
vunavas	schar	V;IND;PST;2;SG;IPFV
vunavel	schar	V;IND;PST;1;SG;IPFV
vunavi	schar	V;SBJV;PST;1;SG;IPFV
vunavien	schar	V;SBJV;PST;1;PL;IPFV
vunavies	schar	V;SBJV;PST;2;SG;IPFV
vunei	schar	V;IMP;2;PL
vuneien	schar	V;SBJV;PRS;1;PL
vuneies	schar	V;SBJV;PRS;2;PL
vunein	schar	V;IND;PRS;1;PL
vuneis	schar	V;IND;PRS;2;PL
vunescha	schar	V;IMP;2;SG
vuneschan	schar	V;IND;PRS;3;PL
vuneschas	schar	V;IND;PRS;2;SG
vuneschel	schar	V;IND;PRS;1;SG
vuneschi	schar	V;SBJV;PRS;3;SG
vuneschien	schar	V;SBJV;PRS;3;PL
vuneschies	schar	V;SBJV;PRS;2;PL
vîen	iver	V;SBJV;PRS;1;PL
vîes	iver	V;SBJV;PRS;2;PL
xsesfranzleschien	sesfranzlar	V;SBJV;PRS;1;PL
zada	terar	V.PTCP;PST;FEM;SG
zadas	terar	V.PTCP;PST;FEM;PL
zai	terar	V.PTCP;PST;MASC;PL
zar	terar	V;IND;FUT;2;PL
zass	terar	V;COND;1;SG
zassen	terar	V;COND;3;PL
zasses	terar	V;COND;2;PL
zassi	terar	V;COND;1;SG
zassien	terar	V;COND;1;PL
zassies	terar	V;COND;2;PL
zau	terar	V.PTCP;PST;MASC;SG
zaus	terar	V.PTCP;PST;NEUT
zava	terar	V;IND;PST;3;SG;IPFV
zavan	terar	V;IND;PST;1;PL;IPFV
zavas	terar	V;IND;PST;2;SG;IPFV
zavel	terar	V;IND;PST;1;SG;IPFV
zavi	terar	V;SBJV;PST;3;SG;IPFV
zavien	terar	V;SBJV;PST;1;PL;IPFV
zavies	terar	V;SBJV;PST;2;SG;IPFV
zei	terar	V;IMP;2;PL
zeien	terar	V;SBJV;PRS;1;PL
zeies	terar	V;SBJV;PRS;2;PL
zein	terar	V;IND;PRS;1;PL
zeis	terar	V;IND;PRS;2;PL
zza	ssar	V;IND;PRS;3;SG
zzan	ssar	V;IND;PRS;3;PL
zzas	ssar	V;IND;PRS;2;SG
zzel	ssar	V;IND;PRS;1;SG
zzi	ssar	V;SBJV;PRS;1;SG
zzien	ssar	V;SBJV;PRS;1;PL
zzies	ssar	V;SBJV;PRS;2;PL
îen	ar	V;SBJV;PRS;1;PL
îen	er	V;SBJV;PRS;1;PL
îen	ir	V;SBJV;PRS;1;PL
îes	ar	V;SBJV;PRS;2;PL
îes	er	V;SBJV;PRS;2;PL
îes	ir	V;SBJV;PRS;2;PL
ị	ir	V;IMP;2;SG
